idPartido,temporada,division,jornada,EquipoLocal,EquipoVisitante,Fecha3,Hora,Goles_L,Goles_V
3252,2017_2_A,1,5,Lobos BUAP,Club América,8/19/2017,17:00,2,3
3253,2017_2_A,1,5,Cruz Azul,Atlas,8/19/2017,17:00,2,1
3254,2017_2_A,1,5,U.A.N.L.,U.N.A.M.,8/19/2017,19:00,2,0
3255,2017_2_A,1,5,Veracruz,Querétaro,8/19/2017,19:00,1,1
3256,2017_2_A,1,5,León,Monterrey,8/19/2017,19:06,1,2
3257,2017_2_A,1,5,Guadalajara,Puebla,8/19/2017,21:06,0,1
3258,2017_2_A,1,5,Toluca,Necaxa,8/20/2017,12:00,0,0
3259,2017_2_A,1,6,Pachuca,Veracruz,8/22/2017,19:06,4,1
3260,2017_2_A,1,6,Atlas,Lobos BUAP,8/22/2017,20:30,1,1
3261,2017_2_A,1,6,Querétaro,Tijuana,8/22/2017,21:00,1,3
3262,2017_2_A,1,6,U.N.A.M.,Morelia,8/22/2017,21:00,1,2
3263,2017_2_A,1,6,Club América,U.A.N.L.,8/23/2017,19:00,2,2
3264,2017_2_A,1,6,Puebla,León,8/23/2017,20:00,0,1
3265,2017_2_A,1,6,Santos Laguna,Guadalajara,8/23/2017,20:30,1,1
3266,2017_2_A,1,6,Necaxa,Cruz Azul,8/23/2017,21:00,1,1
3267,2017_2_A,1,6,Monterrey,Toluca,8/23/2017,21:00,4,1
3268,2017_2_A,1,7,Tijuana,Pachuca,8/25/2017,21:00,2,1
3269,2017_2_A,1,7,Cruz Azul,Monterrey,8/26/2017,17:00,1,1
3270,2017_2_A,1,7,U.A.N.L.,Lobos BUAP,8/26/2017,19:06,3,2
3271,2017_2_A,1,7,León,Santos Laguna,8/26/2017,19:06,1,2
3272,2017_2_A,1,7,Morelia,Club América,8/26/2017,20:00,2,0
3273,2017_2_A,1,7,Necaxa,Atlas,8/26/2017,21:06,2,1
3274,2017_2_A,1,7,Guadalajara,Querétaro,8/26/2017,21:06,0,0
3275,2017_2_A,1,7,Toluca,Puebla,8/27/2017,12:00,2,1
3276,2017_2_A,1,7,Veracruz,U.N.A.M.,8/27/2017,18:05,1,0
3277,2017_2_A,1,8,Puebla,Cruz Azul,9/8/2017,19:00,0,0
3278,2017_2_A,1,8,Lobos BUAP,Morelia,9/9/2017,17:00,1,3
3279,2017_2_A,1,8,Querétaro,León,9/9/2017,17:00,1,2
3280,2017_2_A,1,8,Monterrey,Necaxa,9/9/2017,19:00,1,0
3281,2017_2_A,1,8,Pachuca,Guadalajara,9/9/2017,19:06,1,3
3282,2017_2_A,1,8,Club América,Veracruz,9/9/2017,21:00,2,0
3283,2017_2_A,1,8,U.N.A.M.,Tijuana,9/10/2017,12:00,0,2
3284,2017_2_A,1,8,Santos Laguna,Toluca,9/10/2017,18:30,0,0
3285,2017_2_A,1,8,Atlas,U.A.N.L.,11/1/2017,21:00,1,1
3286,2017_2_A,1,9,Morelia,U.A.N.L.,9/15/2017,19:00,3,3
3287,2017_2_A,1,9,Tijuana,Club América,9/15/2017,21:00,1,1
3288,2017_2_A,1,9,Cruz Azul,Santos Laguna,9/16/2017,17:00,2,1
3289,2017_2_A,1,9,Monterrey,Atlas,9/16/2017,19:00,2,1
3290,2017_2_A,1,9,León,Pachuca,9/16/2017,19:06,3,1
3291,2017_2_A,1,9,Necaxa,Puebla,9/16/2017,21:00,1,1
3292,2017_2_A,1,9,Guadalajara,U.N.A.M.,9/16/2017,21:06,1,1
3293,2017_2_A,1,9,Toluca,Querétaro,9/17/2017,12:00,3,2
3294,2017_2_A,1,9,Veracruz,Lobos BUAP,9/17/2017,18:30,0,1
3295,2017_2_A,1,10,Lobos BUAP,Tijuana,10/17/2017,19:00,1,2
3296,2017_2_A,1,10,Querétaro,Cruz Azul,10/17/2017,20:00,1,2
3297,2017_2_A,1,10,U.A.N.L.,Veracruz,10/17/2017,20:45,1,0
3298,2017_2_A,1,10,U.N.A.M.,León,10/17/2017,21:00,2,0
3299,2017_2_A,1,10,Atlas,Morelia,10/17/2017,21:30,0,1
3300,2017_2_A,1,10,Santos Laguna,Necaxa,10/18/2017,19:00,3,2
3301,2017_2_A,1,10,Pachuca,Toluca,10/18/2017,19:06,2,2
3302,2017_2_A,1,10,Puebla,Monterrey,10/18/2017,21:00,2,0
3303,2017_2_A,1,10,Club América,Guadalajara,10/18/2017,21:00,2,1
3304,2017_2_A,1,11,Guadalajara,Lobos BUAP,9/26/2017,19:06,1,2
3305,2017_2_A,1,11,Puebla,Atlas,9/26/2017,20:00,1,2
3306,2017_2_A,1,11,Veracruz,Morelia,9/26/2017,21:30,2,1
3307,2017_2_A,1,11,Tijuana,U.A.N.L.,9/26/2017,23:15,0,1
3308,2017_2_A,1,11,León,Club América,9/27/2017,19:06,2,1
3309,2017_2_A,1,11,Toluca,U.N.A.M.,9/27/2017,21:00,2,1
3310,2017_2_A,1,11,Necaxa,Querétaro,9/27/2017,21:00,1,0
3311,2017_2_A,1,11,Pachuca,Cruz Azul,9/27/2017,21:00,4,0
3312,2017_2_A,1,11,Monterrey,Santos Laguna,11/9/2017,21:00,1,1
3313,2017_2_A,1,12,Morelia,Tijuana,9/29/2017,19:00,3,0
3314,2017_2_A,1,12,Atlas,Veracruz,9/29/2017,21:00,2,0
3315,2017_2_A,1,12,Lobos BUAP,León,9/30/2017,17:00,0,3
3316,2017_2_A,1,12,Querétaro,Monterrey,9/30/2017,17:00,2,2
3317,2017_2_A,1,12,U.A.N.L.,Guadalajara,9/30/2017,19:00,1,0
3318,2017_2_A,1,12,Pachuca,Necaxa,9/30/2017,19:06,0,0
3319,2017_2_A,1,12,Toluca,Club América,9/30/2017,21:00,1,2
3320,2017_2_A,1,12,U.N.A.M.,Cruz Azul,10/1/2017,16:05,1,4
3321,2017_2_A,1,12,Santos Laguna,Puebla,10/1/2017,18:30,0,0
3322,2017_2_A,1,13,Toluca,Lobos BUAP,10/11/2017,21:00,3,1
3323,2017_2_A,1,13,Puebla,Querétaro,10/13/2017,19:00,2,2
3324,2017_2_A,1,13,Tijuana,Veracruz,10/13/2017,21:00,0,0
3325,2017_2_A,1,13,Cruz Azul,Club América,10/14/2017,17:00,1,3
3326,2017_2_A,1,13,Monterrey,Pachuca,10/14/2017,19:00,2,0
3327,2017_2_A,1,13,León,U.A.N.L.,10/14/2017,19:06,1,0
3328,2017_2_A,1,13,Necaxa,U.N.A.M.,10/14/2017,21:00,0,0
3329,2017_2_A,1,13,Guadalajara,Morelia,10/14/2017,21:06,1,2
3330,2017_2_A,1,13,Santos Laguna,Atlas,10/15/2017,18:30,0,1
3331,2017_2_A,1,14,Morelia,León,10/20/2017,19:00,0,0
3332,2017_2_A,1,14,Atlas,Tijuana,10/20/2017,21:00,1,0
3333,2017_2_A,1,14,Querétaro,Santos Laguna,10/21/2017,17:00,1,2
3334,2017_2_A,1,14,Lobos BUAP,Cruz Azul,10/21/2017,17:00,3,0
3335,2017_2_A,1,14,U.A.N.L.,Toluca,10/21/2017,19:00,3,0
3336,2017_2_A,1,14,Pachuca,Puebla,10/21/2017,19:06,1,0
3337,2017_2_A,1,14,Club América,Necaxa,10/21/2017,21:00,0,1
3338,2017_2_A,1,14,U.N.A.M.,Monterrey,10/22/2017,12:00,0,1
3339,2017_2_A,1,14,Veracruz,Guadalajara,10/22/2017,19:15,2,3
3340,2017_2_A,1,15,Puebla,U.N.A.M.,10/27/2017,19:00,3,0
3341,2017_2_A,1,15,Querétaro,Atlas,10/28/2017,17:00,2,2
3342,2017_2_A,1,15,Cruz Azul,U.A.N.L.,10/28/2017,17:00,1,2
3343,2017_2_A,1,15,Monterrey,Club América,10/28/2017,19:00,2,0
3344,2017_2_A,1,15,León,Veracruz,10/28/2017,19:06,6,2
3345,2017_2_A,1,15,Necaxa,Lobos BUAP,10/28/2017,21:00,5,0
3346,2017_2_A,1,15,Guadalajara,Tijuana,10/28/2017,21:06,3,1
3347,2017_2_A,1,15,Toluca,Morelia,10/29/2017,12:00,0,1
3348,2017_2_A,1,15,Santos Laguna,Pachuca,10/29/2017,19:15,2,2
3349,2017_2_A,1,16,Morelia,Cruz Azul,11/3/2017,19:00,1,2
3350,2017_2_A,1,16,Tijuana,León,11/3/2017,21:00,2,1
3351,2017_2_A,1,16,Lobos BUAP,Monterrey,11/4/2017,17:00,2,1
3352,2017_2_A,1,16,Pachuca,Querétaro,11/4/2017,19:06,0,1
3353,2017_2_A,1,16,Club América,Puebla,11/4/2017,21:00,1,1
3354,2017_2_A,1,16,Guadalajara,Atlas,11/4/2017,21:06,1,2
3355,2017_2_A,1,16,U.N.A.M.,Santos Laguna,11/5/2017,12:00,2,2
3356,2017_2_A,1,16,U.A.N.L.,Necaxa,11/5/2017,19:00,1,0
3357,2017_2_A,1,16,Veracruz,Toluca,11/5/2017,19:15,0,1
3358,2017_2_A,1,17,Puebla,Lobos BUAP,11/17/2017,19:00,0,1
3359,2017_2_A,1,17,Atlas,Pachuca,11/17/2017,21:00,1,1
3360,2017_2_A,1,17,Querétaro,U.N.A.M.,11/18/2017,17:00,1,1
3361,2017_2_A,1,17,Cruz Azul,Veracruz,11/18/2017,17:00,1,0
3362,2017_2_A,1,17,Monterrey,U.A.N.L.,11/18/2017,19:00,2,0
3363,2017_2_A,1,17,León,Guadalajara,11/18/2017,19:06,1,2
3364,2017_2_A,1,17,Necaxa,Morelia,11/18/2017,21:00,1,2
3365,2017_2_A,1,17,Toluca,Tijuana,11/19/2017,12:00,3,1
3366,2017_2_A,1,17,Santos Laguna,Club América,11/19/2017,18:30,0,1
3367,2018_1_C,1,1,Puebla,U.A.N.L.,1/5/2018,19:00,2,1
3368,2018_1_C,1,1,Atlas,León,1/5/2018,21:00,1,2
3369,2018_1_C,1,1,Cruz Azul,Tijuana,1/6/2018,17:00,0,0
3370,2018_1_C,1,1,Monterrey,Morelia,1/6/2018,19:00,1,1
3371,2018_1_C,1,1,Pachuca,U.N.A.M.,1/6/2018,19:06,2,3
3372,2018_1_C,1,1,Necaxa,Veracruz,1/6/2018,21:00,0,0
3373,2018_1_C,1,1,Toluca,Guadalajara,1/7/2018,12:00,1,1
3374,2018_1_C,1,1,Santos Laguna,Lobos BUAP,1/7/2018,18:00,4,2
3375,2018_1_C,1,1,Querétaro,Club América,1/7/2018,18:00,0,1
3376,2018_1_C,1,2,Morelia,Puebla,1/12/2018,21:00,1,0
3377,2018_1_C,1,2,Tijuana,Necaxa,1/12/2018,21:00,1,0
3378,2018_1_C,1,2,Lobos BUAP,Querétaro,1/13/2018,17:00,0,2
3379,2018_1_C,1,2,Club América,Pachuca,1/13/2018,17:00,2,2
3380,2018_1_C,1,2,U.A.N.L.,Santos Laguna,1/13/2018,19:00,2,1
3381,2018_1_C,1,2,León,Toluca,1/13/2018,19:06,3,1
3382,2018_1_C,1,2,Guadalajara,Cruz Azul,1/13/2018,21:06,1,3
3383,2018_1_C,1,2,U.N.A.M.,Atlas,1/14/2018,12:00,3,1
3384,2018_1_C,1,2,Veracruz,Monterrey,1/14/2018,18:00,0,2
3385,2018_1_C,1,3,Puebla,Veracruz,1/19/2018,19:00,2,0
3386,2018_1_C,1,3,Atlas,Toluca,1/19/2018,21:00,1,3
3387,2018_1_C,1,3,Querétaro,U.A.N.L.,1/20/2018,17:00,0,0
3388,2018_1_C,1,3,Cruz Azul,León,1/20/2018,17:00,0,0
3389,2018_1_C,1,3,Monterrey,Tijuana,1/20/2018,19:00,0,0
3390,2018_1_C,1,3,Pachuca,Lobos BUAP,1/20/2018,19:06,3,1
3391,2018_1_C,1,3,Necaxa,Guadalajara,1/20/2018,21:00,1,3
3392,2018_1_C,1,3,U.N.A.M.,Club América,1/21/2018,12:00,0,0
3393,2018_1_C,1,3,Santos Laguna,Morelia,1/21/2018,18:00,1,0
3394,2018_1_C,1,4,Morelia,Querétaro,1/26/2018,19:00,1,0
3395,2018_1_C,1,4,Tijuana,Puebla,1/26/2018,21:00,2,0
3396,2018_1_C,1,4,Lobos BUAP,U.N.A.M.,1/27/2018,17:00,1,1
3397,2018_1_C,1,4,U.A.N.L.,Pachuca,1/27/2018,19:00,3,2
3398,2018_1_C,1,4,León,Necaxa,1/27/2018,19:06,0,4
3399,2018_1_C,1,4,Club América,Atlas,1/27/2018,21:00,1,0
3400,2018_1_C,1,4,Guadalajara,Monterrey,1/27/2018,21:06,1,2
3401,2018_1_C,1,4,Toluca,Cruz Azul,1/28/2018,12:00,1,1
3402,2018_1_C,1,4,Veracruz,Santos Laguna,2/2/2018,18:00,1,1
3403,2018_1_C,1,5,Puebla,Guadalajara,2/2/2018,19:00,2,0
3404,2018_1_C,1,5,Atlas,Cruz Azul,2/3/2018,21:00,2,1
3405,2018_1_C,1,5,Querétaro,Veracruz,2/3/2018,17:00,0,1
3406,2018_1_C,1,5,Monterrey,León,2/3/2018,19:00,5,1
3407,2018_1_C,1,5,Santos Laguna,Tijuana,2/3/2018,19:00,0,0
3408,2018_1_C,1,5,Pachuca,Morelia,2/3/2018,19:06,2,3
3409,2018_1_C,1,5,Club América,Lobos BUAP,2/3/2018,21:00,5,1
3410,2018_1_C,1,5,Necaxa,Toluca,2/3/2018,21:00,0,0
3411,2018_1_C,1,5,U.N.A.M.,U.A.N.L.,2/4/2018,12:00,2,0
3412,2018_1_C,1,6,Morelia,U.N.A.M.,2/9/2018,19:00,1,2
3413,2018_1_C,1,6,Tijuana,Querétaro,2/9/2018,21:00,0,2
3414,2018_1_C,1,6,Lobos BUAP,Atlas,2/10/2018,17:00,3,1
3415,2018_1_C,1,6,Cruz Azul,Necaxa,2/10/2018,17:00,0,2
3416,2018_1_C,1,6,U.A.N.L.,Club América,2/10/2018,19:00,1,1
3417,2018_1_C,1,6,León,Puebla,2/10/2018,19:06,2,1
3418,2018_1_C,1,6,Guadalajara,Santos Laguna,2/10/2018,21:06,0,2
3419,2018_1_C,1,6,Toluca,Monterrey,2/11/2018,12:00,2,1
3420,2018_1_C,1,6,Veracruz,Pachuca,2/11/2018,18:00,0,1
3421,2018_1_C,1,7,Atlas,Necaxa,2/13/2018,19:00,1,1
3422,2018_1_C,1,7,Lobos BUAP,U.A.N.L.,2/13/2018,20:30,0,0
3423,2018_1_C,1,7,Club América,Morelia,2/13/2018,20:45,4,1
3424,2018_1_C,1,7,Santos Laguna,León,2/14/2018,19:00,5,1
3425,2018_1_C,1,7,Querétaro,Guadalajara,2/14/2018,19:00,2,2
3426,2018_1_C,1,7,Monterrey,Cruz Azul,2/14/2018,20:45,2,2
3427,2018_1_C,1,7,Puebla,Toluca,2/14/2018,21:00,2,0
3428,2018_1_C,1,7,U.N.A.M.,Veracruz,2/14/2018,21:00,1,2
3429,2018_1_C,1,7,Pachuca,Tijuana,2/14/2018,21:06,2,0
3430,2018_1_C,1,8,Morelia,Lobos BUAP,2/16/2018,19:00,2,1
3431,2018_1_C,1,8,Cruz Azul,Puebla,2/17/2018,17:00,1,1
3432,2018_1_C,1,8,U.A.N.L.,Atlas,2/17/2018,19:00,2,0
3433,2018_1_C,1,8,León,Querétaro,2/17/2018,19:06,1,1
3434,2018_1_C,1,8,Tijuana,U.N.A.M.,2/17/2018,20:30,4,1
3435,2018_1_C,1,8,Necaxa,Monterrey,2/17/2018,21:00,3,0
3436,2018_1_C,1,8,Guadalajara,Pachuca,2/17/2018,21:06,1,1
3437,2018_1_C,1,8,Toluca,Santos Laguna,2/18/2018,12:00,2,0
3438,2018_1_C,1,8,Veracruz,Club América,2/18/2018,18:00,1,1
3439,2018_1_C,1,9,Puebla,Necaxa,2/23/2018,21:00,1,1
3440,2018_1_C,1,9,Atlas,Monterrey,2/23/2018,21:00,0,1
3441,2018_1_C,1,9,Lobos BUAP,Veracruz,2/24/2018,17:00,5,0
3442,2018_1_C,1,9,Querétaro,Toluca,2/24/2018,17:00,0,2
3443,2018_1_C,1,9,U.A.N.L.,Morelia,2/24/2018,19:00,2,1
3444,2018_1_C,1,9,Pachuca,León,2/24/2018,19:06,2,1
3445,2018_1_C,1,9,Club América,Tijuana,2/24/2018,21:00,0,0
3446,2018_1_C,1,9,U.N.A.M.,Guadalajara,2/25/2018,12:00,1,1
3447,2018_1_C,1,9,Santos Laguna,Cruz Azul,2/25/2018,18:00,2,0
3448,2018_1_C,1,10,Morelia,Atlas,3/2/2018,21:00,2,1
3449,2018_1_C,1,10,Tijuana,Lobos BUAP,3/2/2018,21:00,3,1
3450,2018_1_C,1,10,Cruz Azul,Querétaro,3/3/2018,17:00,0,1
3451,2018_1_C,1,10,Monterrey,Puebla,3/3/2018,19:00,1,3
3452,2018_1_C,1,10,León,U.N.A.M.,3/3/2018,19:06,3,0
3453,2018_1_C,1,10,Necaxa,Santos Laguna,3/3/2018,21:00,1,2
3454,2018_1_C,1,10,Guadalajara,Club América,3/3/2018,21:06,1,1
3455,2018_1_C,1,10,Toluca,Pachuca,3/4/2018,12:00,2,1
3456,2018_1_C,1,10,Veracruz,U.A.N.L.,3/4/2018,18:00,0,2
3457,2018_1_C,1,11,Morelia,Veracruz,3/9/2018,19:00,2,0
3458,2018_1_C,1,11,Atlas,Puebla,3/9/2018,21:00,1,0
3459,2018_1_C,1,11,Cruz Azul,Pachuca,3/10/2018,17:00,5,0
3460,2018_1_C,1,11,Lobos BUAP,Guadalajara,3/10/2018,17:00,0,1
3461,2018_1_C,1,11,Querétaro,Necaxa,3/10/2018,17:00,1,1
3462,2018_1_C,1,11,U.A.N.L.,Tijuana,3/10/2018,19:00,1,0
3463,2018_1_C,1,11,Club América,León,3/10/2018,21:00,2,0
3464,2018_1_C,1,11,U.N.A.M.,Toluca,3/11/2018,12:00,0,1
3465,2018_1_C,1,11,Santos Laguna,Monterrey,3/11/2018,18:00,3,2
3466,2018_1_C,1,12,Puebla,Santos Laguna,3/16/2018,19:00,0,1
3467,2018_1_C,1,12,Tijuana,Morelia,3/16/2018,20:00,1,1
3468,2018_1_C,1,12,Cruz Azul,U.N.A.M.,3/17/2018,17:00,1,1
3469,2018_1_C,1,12,Monterrey,Querétaro,3/17/2018,19:00,3,1
3470,2018_1_C,1,12,León,Lobos BUAP,3/17/2018,19:06,2,2
3471,2018_1_C,1,12,Necaxa,Pachuca,3/17/2018,21:00,2,2
3472,2018_1_C,1,12,Club América,Toluca,3/17/2018,21:00,1,2
3473,2018_1_C,1,12,Guadalajara,U.A.N.L.,3/17/2018,21:06,0,0
3474,2018_1_C,1,12,Veracruz,Atlas,3/18/2018,18:00,3,1
3475,2018_1_C,1,13,Morelia,Guadalajara,3/30/2018,19:00,1,2
3476,2018_1_C,1,13,Atlas,Santos Laguna,3/30/2018,21:00,3,2
3477,2018_1_C,1,13,Lobos BUAP,Toluca,3/31/2018,17:00,1,2
3478,2018_1_C,1,13,Querétaro,Puebla,3/31/2018,17:00,2,1
3479,2018_1_C,1,13,U.A.N.L.,León,3/31/2018,19:00,4,1
3480,2018_1_C,1,13,Pachuca,Monterrey,3/31/2018,19:06,1,2
3481,2018_1_C,1,13,Club América,Cruz Azul,3/31/2018,21:00,2,1
3482,2018_1_C,1,13,U.N.A.M.,Necaxa,4/1/2018,12:00,1,1
3483,2018_1_C,1,13,Veracruz,Tijuana,4/1/2018,18:00,1,0
3484,2018_1_C,1,14,Puebla,Pachuca,4/6/2018,19:00,2,6
3485,2018_1_C,1,14,Tijuana,Atlas,4/6/2018,21:00,2,2
3486,2018_1_C,1,14,Cruz Azul,Lobos BUAP,4/7/2018,17:00,1,0
3487,2018_1_C,1,14,Monterrey,U.N.A.M.,4/7/2018,19:00,2,1
3488,2018_1_C,1,14,León,Morelia,4/7/2018,19:06,2,3
3489,2018_1_C,1,14,Necaxa,Club América,4/7/2018,21:00,1,1
3490,2018_1_C,1,14,Guadalajara,Veracruz,4/7/2018,21:06,0,1
3491,2018_1_C,1,14,Toluca,U.A.N.L.,4/8/2018,12:00,1,0
3492,2018_1_C,1,14,Santos Laguna,Querétaro,4/8/2018,18:00,3,0
3493,2018_1_C,1,15,Atlas,Querétaro,4/13/2018,21:00,1,0
3494,2018_1_C,1,15,Tijuana,Guadalajara,4/13/2018,21:00,3,0
3495,2018_1_C,1,15,Lobos BUAP,Necaxa,4/14/2018,17:00,0,1
3496,2018_1_C,1,15,U.A.N.L.,Cruz Azul,4/14/2018,19:00,2,2
3497,2018_1_C,1,15,Pachuca,Santos Laguna,4/14/2018,19:06,3,1
3498,2018_1_C,1,15,Morelia,Toluca,4/14/2018,20:30,0,1
3499,2018_1_C,1,15,Club América,Monterrey,4/14/2018,21:00,0,0
3500,2018_1_C,1,15,U.N.A.M.,Puebla,4/15/2018,12:00,4,2
3501,2018_1_C,1,15,Veracruz,León,4/15/2018,18:00,1,2
3502,2018_1_C,1,16,Puebla,Club América,4/20/2018,19:00,3,1
3503,2018_1_C,1,16,Atlas,Guadalajara,4/20/2018,21:00,1,0
3504,2018_1_C,1,16,Cruz Azul,Morelia,4/21/2018,17:00,2,0
3505,2018_1_C,1,16,Querétaro,Pachuca,4/21/2018,17:00,0,0
3506,2018_1_C,1,16,Monterrey,Lobos BUAP,4/21/2018,19:00,4,0
3507,2018_1_C,1,16,León,Tijuana,4/21/2018,19:06,1,1
